User	Video	Orientation	Slant	Label	Score
790	1101	Comedy	-1	Action	1
790	1510	Comedy	-1	Comedy	1
790	714	Comedy	-1	Action	1
790	560	Comedy	-1	Comedy	1
790	2079	Comedy	-1	Action	1
790	2185	Comedy	-1	Horror	1
790	1994	Comedy	-1	Adventure	1
790	1768	Comedy	-1	Comedy	1
790	1988	Comedy	-1	Animation	1
790	2709	Comedy	-1	Drama	1
790	1048	Comedy	-1	Action	1
790	3292	Comedy	-1	Comedy	1
790	418	Comedy	-1	Drama	1
790	1182	Comedy	-1	Action	1
790	1550	Comedy	-1	Action	1
790	2451	Comedy	-1	Comedy	1
790	1618	Comedy	-1	Action	1
790	2636	Comedy	-1	Comedy	1
790	1775	Comedy	-1	Sci-Fi	1
790	2291	Comedy	-1	Sci-Fi	1
790	86	Comedy	-1	Action	1
790	2336	Comedy	-1	Action	1
790	2290	Comedy	-1	Drama	1
790	1981	Comedy	-1	Adventure	1
790	2133	Comedy	-1	Action	1
790	444	Comedy	-1	Comedy	1
790	755	Comedy	-1	Comedy	1
790	3	Comedy	-1	Drama	1
790	463	Comedy	-1	Drama	1
790	1187	Comedy	-1	Action	1
790	58	Comedy	-1	Action	1
790	1150	Comedy	-1	Comedy	1
790	139	Comedy	-1	Drama	1
790	346	Comedy	-1	Action	1
790	746	Comedy	-1	Action	1
790	445	Comedy	-1	Drama	1
790	465	Comedy	-1	Drama	1
790	1684	Comedy	-1	Drama	1
790	1857	Comedy	-1	Action	1
790	1649	Comedy	-1	Action	1
790	1655	Comedy	-1	Action	1
790	1401	Comedy	-1	Horror	1
790	48	Comedy	-1	Action	1
790	255	Comedy	-1	Comedy	1
790	138	Comedy	-1	Action	1
790	637	Comedy	-1	Action	1
790	1634	Comedy	-1	Animation	1
790	68	Comedy	-1	Action	1
790	782	Comedy	-1	Sci-Fi	1
790	803	Comedy	-1	Comedy	1
790	392	Comedy	-1	Drama	1
790	201	Comedy	-1	Adventure	1
790	374	Comedy	-1	Horror	1
790	496	Comedy	-1	Action	1
790	601	Comedy	-1	Drama	1
790	273	Comedy	-1	Drama	1
790	1481	Comedy	-1	Drama	1
790	44	Comedy	-1	Action	1
790	602	Comedy	-1	Drama	1
790	80	Comedy	-1	Adventure	1
790	197	Comedy	-1	Action	1
790	451	Comedy	-1	Drama	1
790	172	Comedy	-1	Action	1
790	22	Comedy	-1	Comedy	1
790	41	Comedy	-1	Drama	1
790	194	Comedy	-1	Action	1
790	64	Comedy	-1	Action	1
790	865	Comedy	-1	Action	1
790	165	Comedy	-1	Comedy	1
790	53	Comedy	-1	Drama	1
790	42	Comedy	-1	Drama	1
790	14	Comedy	-1	Musical	1
790	168	Comedy	-1	Comedy	1
790	2196	Comedy	-1	Drama	1
790	648	Comedy	-1	Action	1
790	373	Comedy	-1	Action	1
790	527	Comedy	-1	Action	1
790	111	Comedy	-1	Action	1
790	626	Comedy	-1	Comedy	1
790	1351	Comedy	-1	Drama	1
790	1049	Comedy	-1	Comedy	1
790	466	Comedy	-1	Comedy	1
790	928	Comedy	-1	Action	1
790	403	Comedy	-1	Action	1
790	1665	Comedy	-1	Comedy	1
790	386	Comedy	-1	Drama	1
790	691	Comedy	-1	Fantasy	1
790	114	Comedy	-1	Action	1
790	326	Comedy	-1	Action	1
790	652	Comedy	-1	Comedy	1
790	729	Comedy	-1	Comedy	1
790	79	Comedy	-1	Action	1
790	1045	Comedy	-1	Comedy	1
790	779	Comedy	-1	Adventure	1
790	236	Comedy	-1	Action	1
790	1687	Comedy	-1	Drama	1
790	1234	Comedy	-1	Drama	1
790	145	Comedy	-1	Action	1
790	31	Comedy	-1	Drama	1
790	400	Comedy	-1	Drama	1
790	475	Comedy	-1	Comedy	1
790	244	Comedy	-1	Comedy	1
790	1170	Comedy	-1	Drama	1
790	399	Comedy	-1	Drama	1
790	150	Comedy	-1	Action	1
790	1456	Comedy	-1	Drama	1
790	375	Comedy	-1	Action	1
790	1247	Comedy	-1	Animation	1
790	940	Comedy	-1	Animation	1
790	958	Comedy	-1	Action	1
790	605	Comedy	-1	Comedy	1
790	499	Comedy	-1	Adventure	1
790	1502	Comedy	-1	Action	1
790	770	Comedy	-1	Action	1
790	35	Comedy	-1	Animation	1
790	2704	Comedy	-1	Comedy	1
790	76	Comedy	-1	Action	1
790	102	Comedy	-1	Action	1
790	1859	Comedy	-1	Comedy	1
790	1417	Comedy	-1	Romance	1
790	668	Comedy	-1	Comedy	1
790	567	Comedy	-1	Comedy	1
790	2222	Comedy	-1	Action	1
790	1229	Comedy	-1	Comedy	1
790	398	Comedy	-1	Drama	1
790	1621	Comedy	-1	Action	1
790	2356	Comedy	-1	Horror	1
790	2464	Comedy	-1	Drama	1
790	1184	Comedy	-1	Adventure	1
790	1639	Comedy	-1	Animation	1
790	1779	Comedy	-1	Horror	1
790	1119	Comedy	-1	Action	1
790	1517	Comedy	-1	Adventure	1
790	1585	Comedy	-1	Comedy	1
790	2362	Comedy	-1	Animation	1
790	2664	Comedy	-1	Action	1
790	2018	Comedy	-1	Animation	1
790	397	Comedy	-1	Comedy	1
790	3021	Comedy	-1	Comedy	1
790	2812	Comedy	-1	Horror	1
790	986	Comedy	-1	Drama	1
790	157	Comedy	-1	Drama	1
790	793	Comedy	-1	Comedy	1
790	277	Comedy	-1	Animation	1
790	453	Comedy	-1	Drama	1
790	315	Comedy	-1	Drama	1
790	473	Comedy	-1	Drama	1
790	688	Comedy	-1	Comedy	1
790	674	Comedy	-1	Comedy	1
790	479	Comedy	-1	Drama	1
790	1813	Comedy	-1	Comedy	1
790	2869	Comedy	-1	Action	1
790	1317	Comedy	-1	Drama	1
790	1116	Comedy	-1	Comedy	1
790	99	Comedy	-1	Comedy	1
790	1856	Comedy	-1	Comedy	1
790	117	Comedy	-1	Action	1
790	317	Comedy	-1	Drama	1
790	1084	Comedy	-1	Action	1
790	2404	Comedy	-1	Drama	1
790	1199	Comedy	-1	Comedy	1
790	827	Comedy	-1	Drama	1
790	443	Comedy	-1	Drama	1
790	968	Comedy	-1	Drama	1
790	243	Comedy	-1	Comedy	1
790	641	Comedy	-1	Drama	1
790	2740	Comedy	-1	Drama	1
790	420	Comedy	-1	Action	1
790	1453	Comedy	-1	Comedy	1
790	950	Comedy	-1	Animation	1
790	147	Comedy	-1	Action	1
790	2675	Comedy	-1	Comedy	1
790	2467	Comedy	-1	Horror	1
790	25	Comedy	-1	Animation	1
790	2553	Comedy	-1	Drama	1
790	468	Comedy	-1	Drama	1
790	174	Comedy	-1	Action	1
790	670	Comedy	-1	Adventure	1
790	1738	Comedy	-1	Horror	1
790	1173	Comedy	-1	Drama	1
790	423	Comedy	-1	Drama	1
790	132	Comedy	-1	Drama	1
790	10	Comedy	-1	Animation	1
790	2923	Comedy	-1	Drama	1
790	1106	Comedy	-1	Horror	1
790	178	Comedy	-1	Western	1
790	1574	Comedy	-1	Comedy	1
790	1560	Comedy	-1	Comedy	1
790	2358	Comedy	-1	Sci-Fi	1
790	606	Comedy	-1	Comedy	1
790	788	Comedy	-1	Drama	1
790	1424	Comedy	-1	Drama	1
790	121	Comedy	-1	Drama	1
790	2655	Comedy	-1	Drama	1
790	440	Comedy	-1	Action	1
790	1178	Comedy	-1	Action	1
790	87	Comedy	-1	Action	1
790	200	Comedy	-1	Action	1
790	2453	Comedy	-1	Drama	1
790	30	Comedy	-1	Animation	1
790	1060	Comedy	-1	Comedy	1
790	160	Comedy	-1	Comedy	1
790	1668	Comedy	-1	Comedy	1
790	285	Comedy	-1	Comedy	1
790	336	Comedy	-1	Comedy	1
790	2919	Comedy	-1	Horror	1
790	391	Comedy	-1	Drama	1
790	323	Comedy	-1	Drama	1
790	19	Comedy	-1	Comedy	1
790	2	Comedy	-1	Musical	1
790	131	Comedy	-1	Action	1
790	411	Comedy	-1	Drama	1
790	1143	Comedy	-1	Comedy	1
790	488	Comedy	-1	Comedy	1
790	2180	Comedy	-1	Comedy	1
790	1	Comedy	-1	Animation	1
790	2674	Comedy	-1	Comedy	1
790	807	Comedy	-1	Drama	1
790	56	Comedy	-1	Drama	1
790	1333	Comedy	-1	Comedy	1
790	173	Comedy	-1	Action	1
790	666	Comedy	-1	Comedy	1
790	1692	Comedy	-1	Horror	1
790	2628	Comedy	-1	Comedy	1
790	3019	Comedy	-1	Comedy	1
790	1983	Comedy	-1	Adventure	1
790	1225	Comedy	-1	Drama	1
791	763	Action	-1	Action	1
791	213	Action	-1	Drama	1
791	504	Action	-1	Comedy	1
791	607	Action	-1	Action	1
791	858	Action	-1	Horror	1
791	925	Action	-1	Adventure	1
791	1813	Action	-1	Comedy	1
791	1825	Action	-1	Horror	1
791	372	Action	-1	Action	1
791	1498	Action	-1	Comedy	1
791	1856	Action	-1	Comedy	1
791	1109	Action	-1	Comedy	1
791	760	Action	-1	Comedy	1
791	1027	Action	-1	Comedy	1
791	120	Action	-1	Action	1
791	194	Action	-1	Action	1
791	117	Action	-1	Action	1
791	882	Action	-1	Action	1
791	1084	Action	-1	Action	1
791	988	Action	-1	Action	1
791	692	Action	-1	Action	1
791	5	Action	-1	Action	1
791	200	Action	-1	Action	1
791	57	Action	-1	Action	1
791	651	Action	-1	Action	1
791	889	Action	-1	Action	1
791	648	Action	-1	Action	1
791	64	Action	-1	Action	1
791	583	Action	-1	Action	1
791	928	Action	-1	Action	1
791	637	Action	-1	Action	1
791	527	Action	-1	Action	1
791	945	Action	-1	Action	1
791	865	Action	-1	Action	1
791	325	Action	-1	Action	1
791	188	Action	-1	Action	1
791	1130	Action	-1	Action	1
791	1501	Action	-1	Action	1
791	920	Action	-1	Action	1
791	586	Action	-1	Action	1
791	975	Action	-1	Action	1
791	1966	Action	-1	Action	1
791	650	Action	-1	Action	1
791	1218	Action	-1	Action	1
791	326	Action	-1	Action	1
791	991	Action	-1	Action	1
791	2080	Action	-1	Action	1
791	1889	Action	-1	Action	1
791	778	Action	-1	Action	1
791	704	Action	-1	Action	1
791	929	Action	-1	Action	1
791	1788	Action	-1	Action	1
791	614	Action	-1	Action	1
791	1026	Action	-1	Action	1
791	1125	Action	-1	Action	1
791	166	Action	-1	Action	1
791	1231	Action	-1	Action	1
791	525	Action	-1	Comedy	1
791	99	Action	-1	Comedy	1
791	92	Action	-1	Action	1
791	87	Action	-1	Action	1
791	15	Action	-1	Comedy	1
791	453	Action	-1	Drama	1
791	665	Action	-1	Action	1
791	80	Action	-1	Adventure	1
791	284	Action	-1	Animation	1
791	67	Action	-1	Action	1
791	250	Action	-1	Drama	1
791	468	Action	-1	Drama	1
791	1121	Action	-1	Comedy	1
791	518	Action	-1	Adventure	1
791	14	Action	-1	Musical	1
791	107	Action	-1	Action	1
791	542	Action	-1	Comedy	1
791	1	Action	-1	Animation	1
791	1045	Action	-1	Comedy	1
791	746	Action	-1	Action	1
791	58	Action	-1	Action	1
791	1473	Action	-1	Comedy	1
791	1073	Action	-1	Comedy	1
791	1661	Action	-1	Drama	1
791	1180	Action	-1	Comedy	1
791	1536	Action	-1	Action	1
791	1475	Action	-1	Drama	1
791	374	Action	-1	Horror	1
791	881	Action	-1	Drama	1
792	427	Drama	-1	Drama	1
792	526	Drama	-1	Action	1
792	189	Drama	-1	Comedy	1
792	1653	Drama	-1	Drama	1
792	704	Drama	-1	Action	1
792	432	Drama	-1	Drama	1
792	1320	Drama	-1	Drama	1
792	23	Drama	-1	Drama	1
792	487	Drama	-1	Action	1
792	2316	Drama	-1	Drama	1
792	3027	Drama	-1	Drama	1
792	99	Drama	-1	Comedy	1
792	986	Drama	-1	Drama	1
792	1432	Drama	-1	Drama	1
792	323	Drama	-1	Drama	1
792	408	Drama	-1	Drama	1
792	465	Drama	-1	Drama	1
792	249	Drama	-1	Drama	1
792	469	Drama	-1	Drama	1
792	248	Drama	-1	Drama	1
792	146	Drama	-1	Action	1
792	283	Drama	-1	Drama	1
792	1763	Drama	-1	Drama	1
792	451	Drama	-1	Drama	1
792	290	Drama	-1	Drama	1
792	403	Drama	-1	Action	1
792	72	Drama	-1	Comedy	1
792	437	Drama	-1	Drama	1
792	825	Drama	-1	Drama	1
792	737	Drama	-1	Comedy	1
792	2281	Drama	-1	Drama	1
792	556	Drama	-1	Drama	1
792	53	Drama	-1	Drama	1
792	1678	Drama	-1	Drama	1
792	385	Drama	-1	Drama	1
792	318	Drama	-1	Comedy	1
792	485	Drama	-1	Drama	1
792	2040	Drama	-1	Drama	1
792	450	Drama	-1	Comedy	1
792	934	Drama	-1	Drama	1
792	406	Drama	-1	Drama	1
792	453	Drama	-1	Drama	1
792	1508	Drama	-1	Drama	1
792	384	Drama	-1	Drama	1
792	1628	Drama	-1	Drama	1
792	1153	Drama	-1	Drama	1
792	410	Drama	-1	Drama	1
792	2564	Drama	-1	Drama	1
792	468	Drama	-1	Drama	1
792	18	Drama	-1	Drama	1
792	419	Drama	-1	Drama	1
792	416	Drama	-1	Drama	1
792	745	Drama	-1	Drama	1
792	533	Drama	-1	Drama	1
792	101	Drama	-1	Drama	1
792	2579	Drama	-1	Comedy	1
792	401	Drama	-1	Drama	1
792	436	Drama	-1	Drama	1
792	2923	Drama	-1	Drama	1
792	1827	Drama	-1	Drama	1
792	386	Drama	-1	Drama	1
792	2588	Drama	-1	Drama	1
792	2657	Drama	-1	Drama	1
792	2566	Drama	-1	Drama	1
792	405	Drama	-1	Drama	1
792	1672	Drama	-1	Drama	1
792	411	Drama	-1	Drama	1
792	1137	Drama	-1	Drama	1
792	429	Drama	-1	Drama	1
792	1796	Drama	-1	Drama	1
792	822	Drama	-1	Drama	1
792	322	Drama	-1	Animation	1
792	29	Drama	-1	Animation	1
792	1291	Drama	-1	Drama	1
792	1054	Drama	-1	Comedy	1
792	604	Drama	-1	Drama	1
792	216	Drama	-1	Drama	1
792	663	Drama	-1	Musical	1
792	276	Drama	-1	Drama	1
792	1431	Drama	-1	Drama	1
792	549	Drama	-1	Western	1
792	653	Drama	-1	Drama	1
792	2324	Drama	-1	Drama	1
792	1334	Drama	-1	Comedy	1
792	1586	Drama	-1	Comedy	1
792	1385	Drama	-1	Romance	1
792	1577	Drama	-1	Comedy	1
792	2489	Drama	-1	Drama	1
792	1553	Drama	-1	Drama	1
792	1028	Drama	-1	Horror	1
792	557	Drama	-1	Comedy	1
792	1427	Drama	-1	Drama	1
792	655	Drama	-1	Adventure	1
792	762	Drama	-1	Adventure	1
792	602	Drama	-1	Drama	1
792	183	Drama	-1	Action	1
792	1757	Drama	-1	Drama	1
792	1144	Drama	-1	Drama	1
792	537	Drama	-1	Comedy	1
792	1446	Drama	-1	Drama	1
792	1570	Drama	-1	Comedy	1
792	577	Drama	-1	Comedy	1
792	198	Drama	-1	Action	1
792	1357	Drama	-1	Horror	1
792	1307	Drama	-1	Action	1
792	1439	Drama	-1	Drama	1
792	1565	Drama	-1	Comedy	1
792	1617	Drama	-1	Western	1
792	1899	Drama	-1	Drama	1
792	185	Drama	-1	Adventure	1
792	659	Drama	-1	Comedy	1
792	1336	Drama	-1	Western	1
792	192	Drama	-1	Action	1
792	685	Drama	-1	Action	1
792	257	Drama	-1	Horror	1
792	1343	Drama	-1	Comedy	1
792	970	Drama	-1	Adventure	1
792	361	Drama	-1	Drama	1
792	1833	Drama	-1	Drama	1
792	1298	Drama	-1	Romance	1
792	660	Drama	-1	Comedy	1
792	1946	Drama	-1	Drama	1
792	1327	Drama	-1	Comedy	1
792	1128	Drama	-1	Comedy	1
792	629	Drama	-1	Drama	1
792	2097	Drama	-1	Drama	1
792	1393	Drama	-1	Comedy	1
792	1524	Drama	-1	Adventure	1
792	1864	Drama	-1	Drama	1
792	1540	Drama	-1	Action	1
792	2444	Drama	-1	Drama	1
792	39	Drama	-1	Drama	1
792	1568	Drama	-1	Musical	1
792	566	Drama	-1	Drama	1
792	304	Drama	-1	Drama	1
792	281	Drama	-1	Drama	1
792	673	Drama	-1	Drama	1
792	601	Drama	-1	Drama	1
792	133	Drama	-1	Comedy	1
792	250	Drama	-1	Drama	1
792	550	Drama	-1	Sci-Fi	1
792	149	Drama	-1	Drama	1
792	632	Drama	-1	Comedy	1
792	251	Drama	-1	Drama	1
792	1903	Drama	-1	Drama	1
792	2	Drama	-1	Musical	1
792	1712	Drama	-1	Drama	1
792	1930	Drama	-1	Drama	1
792	400	Drama	-1	Drama	1
792	1504	Drama	-1	Drama	1
792	121	Drama	-1	Drama	1
792	1333	Drama	-1	Comedy	1
792	618	Drama	-1	Drama	1
792	501	Drama	-1	Adventure	1
792	483	Drama	-1	Drama	1
792	643	Drama	-1	Drama	1
792	1352	Drama	-1	Comedy	1
792	380	Drama	-1	Action	1
792	607	Drama	-1	Action	1
792	1841	Drama	-1	Musical	1
792	159	Drama	-1	Comedy	1
792	506	Drama	-1	Comedy	1
792	44	Drama	-1	Action	1
792	703	Drama	-1	Comedy	1
792	1345	Drama	-1	Comedy	1
792	1235	Drama	-1	Drama	1
792	186	Drama	-1	Comedy	1
792	190	Drama	-1	Comedy	1
792	0	Drama	-1	Drama	1
792	128	Drama	-1	Action	1
792	2092	Drama	-1	Drama	1
792	540	Drama	-1	Comedy	1
792	494	Drama	-1	Drama	1
792	911	Drama	-1	Comedy	1
792	193	Drama	-1	Action	1
792	753	Drama	-1	Comedy	1
792	571	Drama	-1	Comedy	1
792	1830	Drama	-1	Drama	1
792	1441	Drama	-1	Drama	1
792	2378	Drama	-1	Drama	1
792	162	Drama	-1	Comedy	1
792	187	Drama	-1	Adventure	1
792	91	Drama	-1	Drama	1
792	1299	Drama	-1	Drama	1
792	195	Drama	-1	Action	1
792	1583	Drama	-1	Comedy	1
792	693	Drama	-1	Comedy	1
792	1458	Drama	-1	Drama	1
792	562	Drama	-1	Comedy	1
792	1364	Drama	-1	Drama	1
792	1332	Drama	-1	Comedy	1
792	197	Drama	-1	Action	1
792	2038	Drama	-1	Musical	1
792	542	Drama	-1	Comedy	1
792	783	Drama	-1	Drama	1
792	700	Drama	-1	Drama	1
792	132	Drama	-1	Drama	1
792	1462	Drama	-1	Comedy	1
792	131	Drama	-1	Action	1
792	1380	Drama	-1	Drama	1
792	708	Drama	-1	Comedy	1
792	2309	Drama	-1	Drama	1
792	647	Drama	-1	Comedy	1
792	268	Drama	-1	Action	1
792	875	Drama	-1	Sci-Fi	1
792	581	Drama	-1	Action	1
792	1876	Drama	-1	Comedy	1
792	1548	Drama	-1	Sci-Fi	1
792	1122	Drama	-1	Action	1
792	2103	Drama	-1	Action	1
792	889	Drama	-1	Action	1
792	1290	Drama	-1	Drama	1
792	1846	Drama	-1	Drama	1
792	1369	Drama	-1	Drama	1
792	100	Drama	-1	Drama	1
792	1810	Drama	-1	Drama	1
792	169	Drama	-1	Comedy	1
792	2070	Drama	-1	Comedy	1
792	1470	Drama	-1	Comedy	1
792	984	Drama	-1	Drama	1
792	2508	Drama	-1	Drama	1
792	1030	Drama	-1	Drama	1
792	135	Drama	-1	Drama	1
792	117	Drama	-1	Action	1
792	120	Drama	-1	Action	1
792	976	Drama	-1	Drama	1
792	7	Drama	-1	Comedy	1
792	1097	Drama	-1	Sci-Fi	1
792	369	Drama	-1	Drama	1
792	860	Drama	-1	Drama	1
792	80	Drama	-1	Adventure	1
792	1361	Drama	-1	Drama	1
792	83	Drama	-1	Drama	1
792	201	Drama	-1	Adventure	1
792	200	Drama	-1	Action	1
792	163	Drama	-1	Comedy	1
792	2894	Drama	-1	Animation	1
792	1947	Drama	-1	Drama	1
792	22	Drama	-1	Comedy	1
792	42	Drama	-1	Drama	1
792	582	Drama	-1	Comedy	1
792	1192	Drama	-1	Comedy	1
792	2423	Drama	-1	Comedy	1
792	1000	Drama	-1	Comedy	1
792	993	Drama	-1	Horror	1
792	2436	Drama	-1	Drama	1
792	194	Drama	-1	Action	1
792	349	Drama	-1	Comedy	1
792	5	Drama	-1	Action	1
792	488	Drama	-1	Comedy	1
792	786	Drama	-1	Comedy	1
792	243	Drama	-1	Comedy	1
792	968	Drama	-1	Drama	1
792	54	Drama	-1	Drama	1
792	26	Drama	-1	Animation	1
792	1084	Drama	-1	Action	1
792	95	Drama	-1	Drama	1
792	1155	Drama	-1	Comedy	1
792	1324	Drama	-1	Comedy	1
792	1138	Drama	-1	Comedy	1
792	730	Drama	-1	Drama	1
792	1256	Drama	-1	Drama	1
792	651	Drama	-1	Action	1
792	13	Drama	-1	Comedy	1
792	57	Drama	-1	Action	1
792	358	Drama	-1	Adventure	1
792	946	Drama	-1	Comedy	1
792	1481	Drama	-1	Drama	1
792	1175	Drama	-1	Drama	1
792	2445	Drama	-1	Drama	1
792	1241	Drama	-1	Drama	1
792	1786	Drama	-1	Comedy	1
792	78	Drama	-1	Drama	1
792	1756	Drama	-1	Comedy	1
792	583	Drama	-1	Action	1
792	41	Drama	-1	Drama	1
792	103	Drama	-1	Drama	1
792	692	Drama	-1	Action	1
792	134	Drama	-1	Drama	1
792	553	Drama	-1	Comedy	1
792	910	Drama	-1	Action	1
792	657	Drama	-1	Action	1
792	611	Drama	-1	Adventure	1
792	1087	Drama	-1	Horror	1
792	531	Drama	-1	Animation	1
792	1067	Drama	-1	Comedy	1
792	1177	Drama	-1	Drama	1
792	1158	Drama	-1	Comedy	1
792	1794	Drama	-1	Drama	1
792	963	Drama	-1	Drama	1
792	1799	Drama	-1	Drama	1
792	365	Drama	-1	Comedy	1
792	331	Drama	-1	Comedy	1
792	2340	Drama	-1	Drama	1
792	1465	Drama	-1	Comedy	1
792	652	Drama	-1	Comedy	1
792	1893	Drama	-1	Drama	1
792	943	Drama	-1	Comedy	1
792	674	Drama	-1	Comedy	1
792	2332	Drama	-1	Adventure	1
792	1049	Drama	-1	Comedy	1
792	691	Drama	-1	Fantasy	1
792	2721	Drama	-1	Drama	1
792	728	Drama	-1	Comedy	1
792	366	Drama	-1	Drama	1
792	616	Drama	-1	Action	1
792	778	Drama	-1	Action	1
792	1313	Drama	-1	Action	1
792	1148	Drama	-1	Drama	1
792	763	Drama	-1	Action	1
792	884	Drama	-1	Action	1
792	1688	Drama	-1	Drama	1
792	1418	Drama	-1	Comedy	1
792	1410	Drama	-1	Drama	1
792	2151	Drama	-1	Horror	1
792	326	Drama	-1	Action	1
792	625	Drama	-1	Comedy	1
792	2187	Drama	-1	Drama	1
792	1069	Drama	-1	Comedy	1
792	942	Drama	-1	Adventure	1
792	1219	Drama	-1	Romance	1
792	1456	Drama	-1	Drama	1
792	1181	Drama	-1	Action	1
792	1438	Drama	-1	Adventure	1
792	2354	Drama	-1	Comedy	1
792	1218	Drama	-1	Action	1
792	1703	Drama	-1	Action	1
792	474	Drama	-1	Animation	1
792	1813	Drama	-1	Comedy	1
792	67	Drama	-1	Action	1
792	444	Drama	-1	Comedy	1
792	2267	Drama	-1	Documentary	1
792	476	Drama	-1	Animation	1
792	1831	Drama	-1	Drama	1
792	1500	Drama	-1	Documentary	1
792	731	Drama	-1	Documentary	1
792	2438	Drama	-1	Documentary	1
792	1511	Drama	-1	Documentary	1
792	1915	Drama	-1	Documentary	1
792	246	Drama	-1	Documentary	1
792	1931	Drama	-1	Documentary	1
792	1493	Drama	-1	Documentary	1
793	26	Comedy	-1	Animation	1
793	1084	Comedy	-1	Action	1
793	770	Comedy	-1	Action	1
793	453	Comedy	-1	Drama	1
793	27	Comedy	-1	Drama	1
793	99	Comedy	-1	Comedy	1
793	87	Comedy	-1	Action	1
793	92	Comedy	-1	Action	1
793	14	Comedy	-1	Musical	1
793	276	Comedy	-1	Drama	1
793	15	Comedy	-1	Comedy	1
793	1475	Comedy	-1	Drama	1
793	1536	Comedy	-1	Action	1
793	250	Comedy	-1	Drama	1
793	80	Comedy	-1	Adventure	1
793	175	Comedy	-1	Action	1
793	409	Comedy	-1	Drama	1
793	913	Comedy	-1	Horror	1
793	665	Comedy	-1	Action	1
793	1073	Comedy	-1	Comedy	1
793	1106	Comedy	-1	Horror	1
793	1594	Comedy	-1	Horror	1
793	300	Comedy	-1	Action	1
793	82	Comedy	-1	Action	1
793	637	Comedy	-1	Action	1
793	845	Comedy	-1	Comedy	1
793	302	Comedy	-1	Comedy	1
793	456	Comedy	-1	Action	1
793	829	Comedy	-1	Drama	1
793	852	Comedy	-1	Comedy	1
793	401	Comedy	-1	Drama	1
793	670	Comedy	-1	Adventure	1
793	67	Comedy	-1	Action	1
793	243	Comedy	-1	Comedy	1
793	669	Comedy	-1	Comedy	1
793	482	Comedy	-1	Action	1
793	850	Comedy	-1	Comedy	1
793	1148	Comedy	-1	Drama	1
793	366	Comedy	-1	Drama	1
793	448	Comedy	-1	Drama	1
793	268	Comedy	-1	Action	1
793	126	Comedy	-1	Comedy	1
793	799	Comedy	-1	Comedy	1
793	811	Comedy	-1	Action	1
793	933	Comedy	-1	Action	1
793	201	Comedy	-1	Adventure	1
793	1532	Comedy	-1	Sci-Fi	1
793	1654	Comedy	-1	Adventure	1
793	925	Comedy	-1	Adventure	1
793	1813	Comedy	-1	Comedy	1
793	193	Comedy	-1	Action	1
793	496	Comedy	-1	Action	1
793	651	Comedy	-1	Action	1
793	487	Comedy	-1	Action	1
793	60	Comedy	-1	Action	1
793	44	Comedy	-1	Action	1
793	117	Comedy	-1	Action	1
793	64	Comedy	-1	Action	1
793	200	Comedy	-1	Action	1
793	865	Comedy	-1	Action	1
793	216	Comedy	-1	Drama	1
793	125	Comedy	-1	Action	1
793	655	Comedy	-1	Adventure	1
793	5	Comedy	-1	Action	1
793	162	Comedy	-1	Comedy	1
793	677	Comedy	-1	Action	1
793	110	Comedy	-1	Comedy	1
793	488	Comedy	-1	Comedy	1
793	22	Comedy	-1	Comedy	1
793	183	Comedy	-1	Action	1
793	189	Comedy	-1	Comedy	1
793	450	Comedy	-1	Comedy	1
793	322	Comedy	-1	Animation	1
793	169	Comedy	-1	Comedy	1
793	13	Comedy	-1	Comedy	1
793	707	Comedy	-1	Comedy	1
793	1260	Comedy	-1	Comedy	1
793	946	Comedy	-1	Comedy	1
793	648	Comedy	-1	Action	1
793	255	Comedy	-1	Comedy	1
793	961	Comedy	-1	Comedy	1
793	288	Comedy	-1	Comedy	1
793	1154	Comedy	-1	Comedy	1
793	165	Comedy	-1	Comedy	1
793	1308	Comedy	-1	Action	1
793	582	Comedy	-1	Comedy	1
793	1158	Comedy	-1	Comedy	1
793	613	Comedy	-1	Comedy	1
793	1143	Comedy	-1	Comedy	1
793	19	Comedy	-1	Comedy	1
793	706	Comedy	-1	Comedy	1
793	692	Comedy	-1	Action	1
793	757	Comedy	-1	Comedy	1
793	1067	Comedy	-1	Comedy	1
793	458	Comedy	-1	Comedy	1
793	332	Comedy	-1	Comedy	1
793	85	Comedy	-1	Comedy	1
793	188	Comedy	-1	Action	1
793	172	Comedy	-1	Action	1
793	120	Comedy	-1	Action	1
794	64	Action	-1	Action	1
794	1551	Action	-1	Animation	1
794	99	Action	-1	Comedy	1
794	793	Action	-1	Comedy	1
794	849	Action	-1	Comedy	1
794	456	Action	-1	Action	1
794	302	Action	-1	Comedy	1
794	170	Action	-1	Comedy	1
794	212	Action	-1	Comedy	1
794	829	Action	-1	Drama	1
794	303	Action	-1	Comedy	1
794	852	Action	-1	Comedy	1
794	452	Action	-1	Drama	1
794	1796	Action	-1	Drama	1
794	401	Action	-1	Drama	1
794	271	Action	-1	Comedy	1
794	67	Action	-1	Action	1
794	669	Action	-1	Comedy	1
794	468	Action	-1	Drama	1
794	782	Action	-1	Sci-Fi	1
794	482	Action	-1	Action	1
794	492	Action	-1	Comedy	1
794	1023	Action	-1	Comedy	1
794	1148	Action	-1	Drama	1
794	126	Action	-1	Comedy	1
794	301	Action	-1	Comedy	1
794	789	Action	-1	Comedy	1
794	392	Action	-1	Drama	1
794	811	Action	-1	Action	1
794	2179	Action	-1	Comedy	1
794	745	Action	-1	Drama	1
794	607	Action	-1	Action	1
